Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI60,OUT035,1775.1285102962227
DRH39,OUT035,2088.996049140726
FDK36,OUT049,1399.5213450943893
FDN52,OUT045,2088.996049140726
FDU12,OUT017,2680.2338161333955
NCT05,OUT027,5192.505733347002
FDS37,OUT027,3931.7640664152914
FDK24,OUT017,1775.1285102962227
DRF36,OUT013,2961.81754427035
FDN46,OUT010,642.111168608742
NCN06,OUT045,2679.520928465894
FDD59,OUT035,2088.996049140726
FDM14,OUT045,2088.996049140726
FDO10,OUT018,2191.127194498703
FDU35,OUT013,2639.4575476205328
NCA30,OUT018,2747.137812279751
NCO41,OUT049,1740.4500561160019
FDI24,OUT046,2234.4781730347104
FDZ16,OUT046,2234.4781730347104
FDV47,OUT046,1740.4500561160019
FDV16,OUT045,1775.1285102962227
FDZ22,OUT035,2088.996049140726
FDO20,OUT010,757.9030920946007
FDW38,OUT013,2375.582718589748
FDW52,OUT045,2679.520928465894
FDT43,OUT019,564.1009287350441
NCS29,OUT045,2680.2338161333955
NCC31,OUT017,2679.520928465894
FDA21,OUT017,2679.520928465894
FDQ55,OUT046,1740.4500561160019
NCE54,OUT049,1740.4500561160019
FDD45,OUT017,2088.996049140726
NCP17,OUT017,1775.1285102962227
FDR47,OUT035,2681.308771975984
DRM35,OUT013,2961.81754427035
FDR47,OUT019,587.7341248749699
FDX19,OUT010,757.9030920946007
FDV22,OUT027,4487.273596887449
FDQ46,OUT027,3931.7640664152914
DRO47,OUT045,2088.996049140726
FDB44,OUT010,757.9030920946007
FDN02,OUT010,757.9030920946007
FDW10,OUT045,2679.520928465894
FDJ41,OUT019,649.9129956959587
FDM50,OUT046,1399.5213450943893
FDW10,OUT035,2681.308771975984
FDY48,OUT049,1740.4500561160019
NCE30,OUT027,5192.505733347002
FDO04,OUT045,1775.1285102962227
FDQ26,OUT010,666.5706329934209
NCX29,OUT018,2747.137812279751
FDE39,OUT046,1740.4500561160019
NCR54,OUT027,4487.273596887449
NCP55,OUT027,3474.480656312158
FDX22,OUT017,2680.2338161333955
FDI05,OUT035,1775.1285102962227
FDC51,OUT027,3931.7640664152914
FDC10,OUT013,2639.4575476205328
FDJ46,OUT045,2679.520928465894
FDV10,OUT010,666.5706329934209
FDX12,OUT027,5192.505733347002
FDL43,OUT019,545.0128443446342
DRB13,OUT046,2234.4781730347104
FDF59,OUT027,3931.7640664152914
FDT35,OUT049,2237.3309340776354
NCJ19,OUT035,1775.1285102962227
FDT35,OUT018,2747.137812279751
FDI48,OUT046,1399.5213450943893
DRC24,OUT019,587.7341248749699
NCZ05,OUT017,2088.996049140726
FDJ57,OUT049,2237.3309340776354
FDX11,OUT017,2679.520928465894
FDE09,OUT035,2088.996049140726
NCK06,OUT049,1740.4500561160019
DRE37,OUT017,2679.520928465894
FDV56,OUT046,1740.4500561160019
FDY43,OUT017,2679.520928465894
FDV35,OUT013,2961.81754427035
FDF05,OUT019,649.9129956959587
FDA36,OUT035,2681.308771975984
FDS13,OUT027,5192.505733347002
FDU47,OUT013,2961.81754427035
FDI36,OUT010,670.1202947777384
FDH48,OUT046,1740.4500561160019
FDZ14,OUT013,2639.4575476205328
FDS46,OUT013,2639.4575476205328
FDE21,OUT017,2088.996049140726
FDA26,OUT049,2410.8952110264468
FDV12,OUT046,1740.4500561160019
FDL46,OUT019,545.0128443446342
FDN57,OUT013,2961.81754427035
NCJ18,OUT017,2088.996049140726
FDO36,OUT045,2679.520928465894
FDX55,OUT018,3180.1740619589787
FDT25,OUT019,545.0128443446342
FDD16,OUT049,1399.5213450943893
NCX18,OUT013,2961.81754427035
NCG55,OUT018,2433.3433283630943
NCV18,OUT049,1740.4500561160019
NCS18,OUT035,2088.996049140726
FDC37,OUT045,2088.996049140726
FDE47,OUT046,1740.4500561160019
DRG49,OUT019,649.9129956959587
FDC39,OUT049,2410.8952110264468
FDH24,OUT019,587.7341248749699
FDV39,OUT027,4487.273596887449
NCL17,OUT045,2679.520928465894
NCY53,OUT035,2088.996049140726
FDH52,OUT013,2375.582718589748
NCD19,OUT018,2191.127194498703
FDI44,OUT046,1740.4500561160019
DRD49,OUT027,5192.505733347002
FDN08,OUT035,2088.996049140726
FDO20,OUT027,5192.505733347002
FDY02,OUT046,2400.7006894382034
FDX23,OUT045,2088.996049140726
FDX01,OUT017,2088.996049140726
FDH20,OUT027,3931.7640664152914
NCX41,OUT017,2680.2338161333955
FDD21,OUT027,3931.7640664152914
DRH11,OUT019,564.1009287350441
DRE60,OUT018,3180.1740619589787
FDB10,OUT013,3509.121901013104
FDH38,OUT013,2639.4575476205328
NCL07,OUT018,2191.127194498703
FDD48,OUT046,1740.4500561160019
NCT54,OUT027,3931.7640664152914
FDF32,OUT027,4487.273596887449
DRH51,OUT045,2088.996049140726
DRG03,OUT035,2681.308771975984
NCY42,OUT019,587.7341248749699
FDH32,OUT017,2088.996049140726
NCJ06,OUT027,3931.7640664152914
FDH47,OUT027,3931.7640664152914
FDZ08,OUT018,2433.3433283630943
FDK16,OUT017,2088.996049140726
DRG01,OUT018,2433.3433283630943
NCM53,OUT027,3931.7640664152914
NCB07,OUT035,2681.308771975984
NCZ06,OUT035,2680.2338161333955
FDU48,OUT049,1740.4500561160019
NCB55,OUT027,3474.480656312158
FDP15,OUT013,3509.121901013104
FDF17,OUT046,2234.4781730347104
NCN06,OUT049,2237.3309340776354
DRM48,OUT018,2191.127194498703
FDH10,OUT046,2234.4781730347104
FDC60,OUT018,2433.3433283630943
FDE35,OUT018,2191.127194498703
DRI23,OUT013,2961.81754427035
NCR38,OUT013,3509.121901013104
FDP04,OUT035,1775.1285102962227
NCW17,OUT045,2088.996049140726
FDX34,OUT017,2088.996049140726
NCK53,OUT045,2088.996049140726
NCO54,OUT010,666.5706329934209
NCH55,OUT046,1740.4500561160019
FDT44,OUT027,3931.7640664152914
DRG49,OUT046,2400.7006894382034
FDX46,OUT010,666.5706329934209
DRG36,OUT049,2237.3309340776354
FDU37,OUT049,1740.4500561160019
FDK10,OUT049,2237.3309340776354
DRF37,OUT027,5192.505733347002
FDC44,OUT035,2088.996049140726
FDP15,OUT046,2400.7006894382034
FDZ27,OUT027,3474.480656312158
FDY22,OUT019,587.7341248749699
DRG51,OUT035,2681.308771975984
FDN58,OUT045,2680.2338161333955
FDW01,OUT049,2237.3309340776354
FDX24,OUT018,2433.3433283630943
FDO51,OUT017,1775.1285102962227
FDJ52,OUT027,4487.273596887449
NCY06,OUT010,642.111168608742
FDE20,OUT018,2747.137812279751
FDT23,OUT010,642.111168608742
FDQ51,OUT046,1399.5213450943893
FDE35,OUT046,1399.5213450943893
FDB46,OUT013,3509.121901013104
NCG19,OUT035,2680.2338161333955
NCL06,OUT018,3180.1740619589787
FDT36,OUT019,564.1009287350441
FDC56,OUT049,1740.4500561160019
FDJ26,OUT049,2410.8952110264468
FDZ59,OUT017,2679.520928465894
FDV11,OUT027,4487.273596887449
FDR13,OUT010,642.111168608742
FDI15,OUT018,3180.1740619589787
FDF47,OUT018,3180.1740619589787
NCB54,OUT019,545.0128443446342
NCK19,OUT027,4487.273596887449
FDX16,OUT017,2679.520928465894
FDL50,OUT045,2088.996049140726
NCE31,OUT035,1775.1285102962227
DRJ01,OUT049,2237.3309340776354
FDE22,OUT013,2961.81754427035
FDY20,OUT019,545.0128443446342
NCO14,OUT045,1775.1285102962227
NCR50,OUT017,2679.520928465894
DRM47,OUT017,2679.520928465894
FDO27,OUT010,642.111168608742
FDJ20,OUT027,3931.7640664152914
NCX17,OUT013,3509.121901013104
FDG59,OUT049,1399.5213450943893
FDD52,OUT045,2088.996049140726
FDO48,OUT017,2680.2338161333955
FDC59,OUT019,564.1009287350441
FDS15,OUT018,2433.3433283630943
FDB47,OUT035,2680.2338161333955
FDV14,OUT019,545.0128443446342
FDB27,OUT013,2961.81754427035
FDA35,OUT035,2088.996049140726
FDN51,OUT018,3180.1740619589787
FDO39,OUT019,587.7341248749699
FDB28,OUT049,2237.3309340776354
DRJ25,OUT046,1399.5213450943893
FDH46,OUT027,3931.7640664152914
FDI10,OUT045,2679.520928465894
FDU21,OUT018,2191.127194498703
FDD09,OUT049,2237.3309340776354
FDD10,OUT046,2234.4781730347104
FDN31,OUT010,670.1202947777384
FDA46,OUT018,2747.137812279751
FDM56,OUT046,1740.4500561160019
FDF11,OUT010,757.9030920946007
FDS32,OUT018,2747.137812279751
NCM06,OUT013,2961.81754427035
FDZ26,OUT045,2680.2338161333955
FDO01,OUT013,2639.4575476205328
FDJ46,OUT049,2237.3309340776354
FDG26,OUT019,649.9129956959587
FDZ38,OUT035,2681.308771975984
NCO55,OUT013,2639.4575476205328
FDT60,OUT035,2088.996049140726
FDW37,OUT049,1740.4500561160019
NCK42,OUT018,3180.1740619589787
FDA45,OUT046,2234.4781730347104
FDW55,OUT018,3180.1740619589787
FDY44,OUT017,2679.520928465894
FDQ31,OUT017,2088.996049140726
FDM09,OUT049,2237.3309340776354
FDH12,OUT018,2433.3433283630943
NCQ43,OUT035,2088.996049140726
FDT33,OUT035,2681.308771975984
NCT41,OUT018,2747.137812279751
DRJ25,OUT010,666.5706329934209
NCQ41,OUT046,2234.4781730347104
NCN17,OUT049,1740.4500561160019
DRO35,OUT027,3931.7640664152914
FDU27,OUT018,2191.127194498703
FDY43,OUT027,4487.273596887449
FDG46,OUT035,2088.996049140726
DRL49,OUT018,2747.137812279751
NCB55,OUT049,1399.5213450943893
FDK28,OUT049,2410.8952110264468
FDO49,OUT045,1775.1285102962227
FDT03,OUT013,2961.81754427035
FDW33,OUT027,3931.7640664152914
FDR02,OUT035,2088.996049140726
FDF50,OUT013,2961.81754427035
FDA40,OUT018,2433.3433283630943
NCT53,OUT018,2747.137812279751
FDY60,OUT035,2681.308771975984
FDP44,OUT027,3931.7640664152914
NCQ50,OUT045,2680.2338161333955
NCC30,OUT017,2679.520928465894
FDQ60,OUT018,2433.3433283630943
FDG41,OUT046,1740.4500561160019
FDQ03,OUT046,2400.7006894382034
FDM03,OUT045,2088.996049140726
FDZ51,OUT018,2433.3433283630943
DRF51,OUT035,1775.1285102962227
FDF39,OUT017,2680.2338161333955
FDW52,OUT035,2681.308771975984
FDY22,OUT049,2237.3309340776354
FDG14,OUT013,2961.81754427035
FDA57,OUT017,1775.1285102962227
FDL45,OUT019,545.0128443446342
FDX28,OUT046,1740.4500561160019
NCQ54,OUT013,2961.81754427035
FDH40,OUT045,2088.996049140726
FDU52,OUT035,2681.308771975984
FDT60,OUT010,642.111168608742
FDK08,OUT045,2088.996049140726
FDN04,OUT049,2237.3309340776354
FDE50,OUT013,2961.81754427035
FDI16,OUT049,1399.5213450943893
FDM50,OUT049,1399.5213450943893
NCV30,OUT049,1399.5213450943893
FDT44,OUT013,2639.4575476205328
FDY60,OUT013,2961.81754427035
FDT56,OUT017,1775.1285102962227
FDV58,OUT018,2747.137812279751
FDU04,OUT013,2639.4575476205328
NCN05,OUT027,4487.273596887449
FDI53,OUT018,2747.137812279751
FDD34,OUT046,2234.4781730347104
FDW47,OUT027,3931.7640664152914
FDT51,OUT027,3931.7640664152914
FDO27,OUT013,2639.4575476205328
NCQ18,OUT018,2433.3433283630943
NCW05,OUT013,2639.4575476205328
FDI15,OUT010,757.9030920946007
NCH43,OUT010,757.9030920946007
FDT40,OUT049,1740.4500561160019
NCG19,OUT017,2680.2338161333955
NCM30,OUT035,1775.1285102962227
FDB38,OUT017,2679.520928465894
FDB22,OUT046,2234.4781730347104
FDC58,OUT046,1399.5213450943893
NCI29,OUT013,2961.81754427035
FDA23,OUT010,642.111168608742
DRG48,OUT013,2961.81754427035
FDV21,OUT013,2639.4575476205328
NCG18,OUT019,545.0128443446342
FDG40,OUT045,1775.1285102962227
FDU24,OUT018,2433.3433283630943
FDA22,OUT049,2237.3309340776354
FDY35,OUT046,1399.5213450943893
FDJ15,OUT045,2679.520928465894
NCW18,OUT018,3180.1740619589787
FDK56,OUT018,2747.137812279751
FDF44,OUT046,1740.4500561160019
FDP51,OUT049,1740.4500561160019
FDU22,OUT027,3931.7640664152914
FDM28,OUT017,2679.520928465894
NCL42,OUT046,2400.7006894382034
FDJ15,OUT019,587.7341248749699
FDI32,OUT018,2433.3433283630943
DRL11,OUT046,2234.4781730347104
DRO59,OUT018,2433.3433283630943
FDA07,OUT019,545.0128443446342
NCO53,OUT013,2961.81754427035
FDO21,OUT045,2680.2338161333955
FDW39,OUT045,2679.520928465894
NCV17,OUT013,2639.4575476205328
FDE22,OUT046,2234.4781730347104
NCB06,OUT018,2747.137812279751
DRF48,OUT017,2679.520928465894
FDB05,OUT013,3509.121901013104
FDP28,OUT027,5192.505733347002
FDP23,OUT046,2400.7006894382034
NCS41,OUT018,2747.137812279751
FDS40,OUT018,2191.127194498703
FDA16,OUT017,2680.2338161333955
FDN20,OUT035,2681.308771975984
FDF04,OUT027,5192.505733347002
DRG36,OUT018,2747.137812279751
FDW16,OUT018,2433.3433283630943
FDU09,OUT017,1775.1285102962227
FDW01,OUT046,2234.4781730347104
FDB15,OUT045,2680.2338161333955
NCJ17,OUT049,1740.4500561160019
NCT18,OUT018,2747.137812279751
FDG16,OUT018,3180.1740619589787
FDP27,OUT017,2679.520928465894
FDQ44,OUT027,3931.7640664152914
FDL50,OUT027,3931.7640664152914
FDW57,OUT027,4487.273596887449
FDS34,OUT013,2639.4575476205328
NCV30,OUT035,1775.1285102962227
FDD26,OUT018,2747.137812279751
FDA03,OUT045,2679.520928465894
FDS27,OUT018,2747.137812279751
FDM12,OUT013,2961.81754427035
NCV42,OUT027,3931.7640664152914
NCS41,OUT046,2234.4781730347104
FDN56,OUT018,2747.137812279751
DRK59,OUT046,2400.7006894382034
NCG18,OUT046,1740.4500561160019
NCN26,OUT017,2088.996049140726
FDI60,OUT027,3474.480656312158
NCI43,OUT049,1399.5213450943893
NCL17,OUT049,2237.3309340776354
FDQ19,OUT019,649.9129956959587
FDY43,OUT049,2237.3309340776354
FDR36,OUT049,1399.5213450943893
FDJ58,OUT049,2237.3309340776354
DRY23,OUT045,1775.1285102962227
FDK26,OUT027,4487.273596887449
DRH03,OUT045,2088.996049140726
FDC10,OUT010,642.111168608742
FDD23,OUT013,2961.81754427035
FDP32,OUT045,2088.996049140726
FDO31,OUT035,2088.996049140726
FDQ57,OUT013,2961.81754427035
FDX32,OUT027,4487.273596887449
FDC39,OUT027,5192.505733347002
FDU55,OUT046,2400.7006894382034
FDL45,OUT013,2639.4575476205328
DRK37,OUT049,2237.3309340776354
FDK22,OUT013,3509.121901013104
DRG37,OUT027,4487.273596887449
FDK22,OUT017,2680.2338161333955
DRH36,OUT018,2191.127194498703
DRC36,OUT018,2747.137812279751
DRE03,OUT027,3474.480656312158
FDF34,OUT046,2234.4781730347104
FDZ22,OUT046,1740.4500561160019
FDC44,OUT010,642.111168608742
FDN31,OUT027,4487.273596887449
FDO03,OUT017,2680.2338161333955
FDA01,OUT049,1399.5213450943893
NCH42,OUT049,2410.8952110264468
FDF46,OUT018,2433.3433283630943
DRL35,OUT046,1399.5213450943893
FDW46,OUT049,1399.5213450943893
FDB58,OUT046,2234.4781730347104
FDD47,OUT018,2747.137812279751
NCO17,OUT045,2088.996049140726
FDJ26,OUT017,2680.2338161333955
FDU37,OUT045,2088.996049140726
